,true_depths,predicted_depths
0,17.008100509643555,16.050561904907227
1,35.49517059326172,36.12804412841797
2,71.3794174194336,68.95425415039062
3,11.944486618041992,9.032129287719727
4,27.03618621826172,28.041975021362305
5,41.6866455078125,43.915733337402344
6,18.7994441986084,18.026763916015625
7,19.397659301757812,20.632423400878906
8,19.72341537475586,18.55191993713379
9,11.35937786102295,10.351581573486328
10,8.904973983764648,7.988951206207275
11,18.20766830444336,18.144786834716797
12,53.207603454589844,53.54357147216797
13,23.355636596679688,23.677310943603516
14,43.430198669433594,45.580806732177734
15,14.989653587341309,14.025666236877441
16,7.034240245819092,7.397974491119385
17,22.250564575195312,21.631134033203125
18,40.148014068603516,38.83937454223633
19,64.46642303466797,58.07844924926758
20,24.724838256835938,22.55366325378418
21,16.994579315185547,15.334504127502441
22,16.645484924316406,15.415379524230957
23,11.61965560913086,10.905973434448242
24,5.382526874542236,4.487927436828613
25,29.42582130432129,32.16815185546875
26,10.43043327331543,10.172004699707031
27,5.848799705505371,5.880427360534668
28,13.657151222229004,14.642206192016602
29,32.37893295288086,31.631650924682617
30,6.37249231338501,4.668842792510986
31,60.001251220703125,57.04900360107422
32,12.21626091003418,10.89366340637207
33,13.729808807373047,14.55438232421875
34,7.075081825256348,7.083444118499756
35,8.679031372070312,8.824140548706055
36,19.265947341918945,17.875690460205078
37,14.27797794342041,12.171598434448242
38,11.476332664489746,11.43697452545166
39,40.849464416503906,43.89781188964844
40,14.405412673950195,14.66457462310791
41,5.875675678253174,5.423356056213379
42,15.391514778137207,12.207441329956055
43,18.349281311035156,19.66873550415039
44,20.90815544128418,22.391504287719727
45,15.059141159057617,15.08907699584961
46,30.423629760742188,28.136009216308594
47,5.060375213623047,4.066882610321045
48,23.16645622253418,22.847190856933594
49,15.185859680175781,16.397144317626953
50,11.718887329101562,10.330092430114746
51,10.474319458007812,8.053150177001953
52,14.864733695983887,15.87435245513916
53,15.320273399353027,15.983246803283691
54,64.70867919921875,59.05909729003906
55,13.441679954528809,11.301748275756836
56,2.8256912231445312,4.096578598022461
57,5.357909679412842,4.1115217208862305
58,14.789888381958008,12.426095962524414
59,7.126130104064941,6.179187297821045
60,14.93465805053711,14.037141799926758
61,22.784440994262695,22.91134262084961
62,18.75339126586914,19.050277709960938
63,9.21777629852295,7.467615127563477
64,23.557861328125,21.40631866455078
65,13.055285453796387,13.128399848937988
66,6.543968677520752,5.492372512817383
67,13.040131568908691,12.862628936767578
68,6.4271650314331055,5.505117893218994
69,17.975292205810547,17.41119384765625
70,14.595603942871094,15.680598258972168
71,11.589635848999023,11.274144172668457
72,15.003480911254883,14.878866195678711
73,21.90324592590332,23.550310134887695
74,22.15450096130371,21.494792938232422
75,20.44936180114746,18.864669799804688
76,9.075559616088867,8.97506332397461
77,15.098219871520996,13.907116889953613
78,7.145626544952393,6.249032020568848
79,13.072476387023926,11.782865524291992
80,13.686701774597168,12.755274772644043
81,7.004733562469482,6.407229423522949
82,16.855918884277344,14.187875747680664
83,16.365015029907227,16.21507453918457
84,33.559059143066406,33.434566497802734
85,17.110017776489258,18.135908126831055
86,8.789324760437012,8.132683753967285
87,9.291499137878418,7.241314888000488
88,11.359384536743164,9.22632884979248
89,21.304197311401367,22.285337448120117
90,19.66041374206543,18.14064598083496
91,9.87800121307373,8.834877967834473
92,9.972654342651367,8.81351089477539
93,33.70698547363281,33.840675354003906
94,59.17801284790039,61.72462463378906
95,16.575834274291992,13.945419311523438
96,21.29140281677246,16.51568603515625
97,11.9615478515625,10.76535415649414
98,7.765944004058838,7.448685169219971
99,12.738385200500488,11.550010681152344
100,33.732383728027344,35.06291198730469
101,26.041545867919922,29.234142303466797
102,8.527384757995605,7.877926349639893
103,32.127628326416016,34.51494216918945
104,5.47052526473999,4.984286785125732
105,41.31996536254883,43.92741394042969
106,5.864780426025391,5.554365158081055
107,9.950170516967773,9.50362491607666
108,5.726241588592529,4.398845195770264
109,17.795461654663086,19.334230422973633
110,17.59121322631836,17.247289657592773
111,5.40413236618042,5.247621059417725
112,17.558502197265625,15.645438194274902
113,21.176576614379883,20.921409606933594
114,40.37907409667969,45.864036560058594
115,5.367706298828125,4.846966743469238
116,22.376718521118164,22.296199798583984
117,6.593052864074707,4.747129440307617
118,23.398290634155273,23.981964111328125
119,21.333826065063477,19.93927764892578
120,30.622934341430664,35.12913513183594
121,10.14044189453125,10.662910461425781
122,38.691280364990234,38.86227798461914
123,11.580801010131836,8.566231727600098
124,7.747980117797852,6.832976341247559
125,5.315023422241211,5.075626373291016
126,16.293561935424805,16.617212295532227
127,9.26459789276123,8.892104148864746
128,9.060402870178223,6.4420881271362305
129,7.97442626953125,5.936979293823242
130,54.952972412109375,59.98304748535156
131,11.901139259338379,10.31202220916748
132,26.523956298828125,27.334613800048828
133,18.419099807739258,15.340487480163574
134,19.59796714782715,19.429100036621094
135,10.730447769165039,8.870759010314941
136,32.654911041259766,34.49163818359375
137,7.341999530792236,7.073129653930664
138,43.66181564331055,18.447118759155273
139,17.8339900970459,17.44706916809082
140,32.34165954589844,32.94468307495117
141,8.725664138793945,7.22847843170166
142,48.57461929321289,49.780731201171875
143,16.716609954833984,16.214128494262695
144,12.788997650146484,11.743432998657227
145,27.0965576171875,26.29199981689453
146,11.673095703125,10.347708702087402
147,22.907665252685547,23.551185607910156
148,22.97481918334961,21.34747314453125
149,15.686930656433105,13.858003616333008
150,6.1175971031188965,5.493337154388428
151,15.120078086853027,15.849452018737793
152,13.598586082458496,11.802047729492188
153,15.502317428588867,14.765820503234863
154,8.26987075805664,6.917361259460449
155,7.336742401123047,5.879327774047852
