,true_depths,predicted_depths
0,57.83000183105469,52.78422546386719
1,4.679999828338623,4.89785623550415
2,5.449999809265137,6.654019832611084
3,28.25,31.080753326416016
4,8.579999923706055,6.5377888679504395
5,44.54999923706055,44.874874114990234
6,21.1299991607666,21.10994529724121
7,38.52000045776367,36.70269012451172
8,14.010000228881836,11.767984390258789
9,25.950000762939453,27.31186294555664
10,28.469999313354492,28.29345703125
11,26.719999313354492,26.73346710205078
12,24.799999237060547,27.79718017578125
13,46.400001525878906,44.770565032958984
14,13.850000381469727,15.274944305419922
15,41.060001373291016,38.7064208984375
16,19.200000762939453,21.507522583007812
17,10.029999732971191,10.123515129089355
18,19.06999969482422,17.125308990478516
19,40.91999816894531,41.18048858642578
20,1.0299999713897705,22.606143951416016
21,53.099998474121094,52.81338119506836
22,34.33000183105469,36.68507385253906
23,30.399999618530273,29.43227767944336
24,42.790000915527344,50.39569854736328
25,14.199999809265137,14.814169883728027
26,45.790000915527344,45.25741195678711
27,50.290000915527344,44.16376495361328
28,30.829999923706055,33.32569885253906
29,51.470001220703125,58.399505615234375
30,34.90999984741211,35.02516174316406
31,37.349998474121094,45.95880889892578
32,13.180000305175781,15.381690979003906
33,13.949999809265137,19.01610565185547
34,11.859999656677246,13.402182579040527
35,32.20000076293945,34.39949417114258
36,9.220000267028809,10.041784286499023
37,29.959999084472656,36.3240966796875
38,27.579999923706055,27.615854263305664
39,39.20000076293945,40.420677185058594
40,52.900001525878906,52.51353454589844
41,2.5899999141693115,1.3278299570083618
42,40.189998626708984,37.58453369140625
43,16.229999542236328,15.506031036376953
44,39.150001525878906,39.08073043823242
45,21.06999969482422,19.281551361083984
46,6.159999847412109,8.309990882873535
47,12.550000190734863,7.7672834396362305
48,11.90999984741211,12.341245651245117
49,35.75,35.09284973144531
50,46.900001525878906,40.286678314208984
51,20.8700008392334,20.212692260742188
52,51.22999954223633,54.175025939941406
53,17.760000228881836,16.758092880249023
54,24.989999771118164,29.02578353881836
55,9.4399995803833,6.577700138092041
56,57.11000061035156,50.70587158203125
57,79.7699966430664,69.88249206542969
58,79.9800033569336,71.8133773803711
59,22.579999923706055,24.342077255249023
60,18.899999618530273,16.779930114746094
61,34.40999984741211,36.43980407714844
62,12.029999732971191,12.053359031677246
63,3.930000066757202,3.0921690464019775
64,35.970001220703125,33.59372329711914
65,17.31999969482422,19.335079193115234
66,15.630000114440918,20.744382858276367
67,35.599998474121094,35.625030517578125
68,23.110000610351562,23.541799545288086
69,12.079999923706055,9.018878936767578
70,32.689998626708984,30.88457489013672
71,30.579999923706055,29.858539581298828
72,48.97999954223633,48.28294372558594
73,44.54999923706055,46.08217239379883
74,19.860000610351562,21.40589714050293
75,27.399999618530273,27.898174285888672
76,41.06999969482422,36.25729751586914
77,33.369998931884766,34.59074783325195
78,14.760000228881836,16.202787399291992
79,40.040000915527344,38.67313766479492
80,16.200000762939453,14.435863494873047
81,40.959999084472656,43.70726013183594
82,8.399999618530273,8.280404090881348
83,20.65999984741211,21.938068389892578
84,25.93000030517578,24.90264320373535
85,49.25,48.84113693237305
86,56.959999084472656,58.88034439086914
87,8.760000228881836,10.618087768554688
88,26.799999237060547,27.231651306152344
89,18.889999389648438,18.898529052734375
90,13.489999771118164,11.482786178588867
91,22.329999923706055,21.191320419311523
92,16.709999084472656,15.995577812194824
93,46.439998626708984,45.897945404052734
94,14.640000343322754,15.680045127868652
95,37.220001220703125,36.85524368286133
96,21.59000015258789,22.73172950744629
97,20.93000030517578,17.992250442504883
98,20.229999542236328,20.567089080810547
99,27.6200008392334,21.13318634033203
100,49.060001373291016,53.304141998291016
101,16.90999984741211,16.77448272705078
102,18.420000076293945,17.692171096801758
103,56.36000061035156,58.08527374267578
104,25.760000228881836,27.217029571533203
105,39.59000015258789,35.97852325439453
106,67.2699966430664,64.69593811035156
107,21.719999313354492,26.551025390625
108,13.800000190734863,21.759084701538086
109,38.369998931884766,33.75506591796875
110,42.27000045776367,41.12282943725586
111,28.239999771118164,31.066059112548828
112,20.760000228881836,16.99701690673828
113,20.43000030517578,22.182315826416016
114,9.430000305175781,10.157601356506348
115,71.66999816894531,67.40815734863281
116,42.599998474121094,43.364952087402344
117,42.95000076293945,35.559059143066406
118,33.5,37.13018798828125
119,26.200000762939453,24.76017951965332
120,32.5,32.16365432739258
121,25.649999618530273,27.166515350341797
122,22.299999237060547,23.066959381103516
123,14.020000457763672,12.840608596801758
124,43.97999954223633,45.478633880615234
125,7.21999979019165,6.838042736053467
126,25.520000457763672,25.724075317382812
127,15.010000228881836,17.65432357788086
128,67.5199966430664,64.29261016845703
129,41.529998779296875,43.6026611328125
130,71.0199966430664,70.39599609375
131,17.75,15.744633674621582
132,15.100000381469727,18.835622787475586
133,44.060001373291016,46.64458465576172
134,7.739999771118164,8.438899040222168
135,5.070000171661377,6.715766906738281
136,6.079999923706055,6.418915748596191
137,11.739999771118164,13.718058586120605
138,16.809999465942383,16.15339469909668
139,7.230000019073486,5.197910785675049
140,74.5199966430664,65.18824005126953
141,6.980000019073486,7.541366100311279
142,35.9900016784668,33.85670852661133
143,8.869999885559082,9.054585456848145
144,34.060001373291016,35.315250396728516
145,31.549999237060547,28.050710678100586
146,10.5,10.023003578186035
147,31.75,35.238250732421875
148,15.270000457763672,15.437297821044922
149,36.869998931884766,32.15188217163086
150,42.279998779296875,36.62986755371094
151,5.449999809265137,4.358123302459717
152,36.470001220703125,31.581926345825195
153,11.710000038146973,12.10877799987793
154,6.800000190734863,8.296881675720215
155,42.040000915527344,43.06462860107422
156,23.420000076293945,18.073652267456055
157,34.56999969482422,35.68392562866211
158,16.989999771118164,15.7468843460083
159,9.960000038146973,10.634843826293945
160,23.0,22.144006729125977
161,32.2599983215332,33.67137145996094
162,27.1299991607666,29.548707962036133
163,31.40999984741211,32.930274963378906
164,29.829999923706055,28.254024505615234
165,25.559999465942383,28.291120529174805
166,12.489999771118164,13.526837348937988
167,6.190000057220459,7.475249767303467
168,18.81999969482422,19.222148895263672
169,54.63999938964844,59.3370361328125
170,33.9900016784668,33.15509033203125
171,17.579999923706055,16.372962951660156
172,26.81999969482422,24.943483352661133
173,6.199999809265137,6.198153018951416
174,35.45000076293945,28.11272430419922
175,8.170000076293945,8.275286674499512
176,17.940000534057617,18.42194175720215
177,28.559999465942383,28.865205764770508
178,9.869999885559082,9.744803428649902
179,25.700000762939453,24.676448822021484
180,17.149999618530273,16.389850616455078
181,70.11000061035156,66.20660400390625
182,46.7400016784668,53.468135833740234
183,43.310001373291016,41.77914810180664
184,24.510000228881836,25.371686935424805
185,1.409999966621399,0.3958975374698639
186,12.680000305175781,13.854320526123047
187,45.5099983215332,49.86958694458008
188,11.569999694824219,11.604934692382812
189,23.3799991607666,22.891159057617188
190,33.119998931884766,32.13758850097656
191,8.279999732971191,9.36910629272461
192,41.83000183105469,40.7210693359375
193,46.189998626708984,42.42692565917969
194,34.290000915527344,31.542757034301758
195,21.299999237060547,25.172542572021484
196,11.050000190734863,10.474288940429688
197,7.110000133514404,7.4443535804748535
198,39.720001220703125,39.248626708984375
199,71.87999725341797,65.72681427001953
200,37.9900016784668,42.23389434814453
201,30.09000015258789,31.97563934326172
202,23.520000457763672,20.840591430664062
203,63.61000061035156,58.571895599365234
204,24.31999969482422,27.935625076293945
205,39.630001068115234,44.566795349121094
206,43.54999923706055,41.11983871459961
207,50.59000015258789,48.26283264160156
208,17.940000534057617,11.935803413391113
209,9.289999961853027,8.3851957321167
210,8.800000190734863,10.894845008850098
211,1.9800000190734863,7.454318523406982
212,58.150001525878906,56.08970260620117
213,39.66999816894531,45.35017395019531
214,28.940000534057617,28.795761108398438
215,54.119998931884766,51.054771423339844
216,47.5099983215332,48.070613861083984
217,37.29999923706055,41.63895797729492
218,74.47000122070312,66.68963623046875
219,3.25,8.0088529586792
220,34.9900016784668,32.62873077392578
221,16.329999923706055,14.158529281616211
222,13.1899995803833,11.718074798583984
223,8.649999618530273,7.730790138244629
224,2.5999999046325684,7.263171195983887
225,33.65999984741211,32.63838195800781
226,24.829999923706055,28.278154373168945
227,4.320000171661377,4.195364475250244
228,6.739999771118164,4.471027374267578
229,8.369999885559082,8.700178146362305
230,42.060001373291016,41.6251220703125
231,47.02000045776367,46.101585388183594
232,34.060001373291016,34.021209716796875
233,21.440000534057617,24.86201286315918
234,12.989999771118164,13.298612594604492
235,38.7599983215332,41.99415588378906
236,13.350000381469727,12.204168319702148
237,12.109999656677246,13.00965690612793
238,27.549999237060547,26.698156356811523
239,5.0,3.4849281311035156
240,27.790000915527344,30.507831573486328
241,30.100000381469727,35.16057586669922
242,38.2599983215332,39.50008773803711
243,15.25,14.392723083496094
244,19.350000381469727,21.1378116607666
245,45.93000030517578,44.58041763305664
246,63.08000183105469,61.43977355957031
247,25.1299991607666,24.973752975463867
248,45.43000030517578,42.04189682006836
