,true_depths,predicted_depths
0,17.889999389648438,15.520495414733887
1,29.5,28.295034408569336
2,40.529998779296875,36.20408248901367
3,5.480000019073486,4.405445098876953
4,51.810001373291016,48.61037826538086
5,7.429999828338623,6.301563262939453
6,23.200000762939453,24.048967361450195
7,26.559999465942383,25.697654724121094
8,28.84000015258789,27.835874557495117
9,22.010000228881836,20.315441131591797
10,5.570000171661377,4.140539169311523
11,4.559999942779541,4.1551194190979
12,20.190000534057617,19.44161605834961
13,8.979999542236328,8.478690147399902
14,27.389999389648438,26.60072898864746
15,37.70000076293945,36.48573303222656
16,3.240000009536743,2.765716075897217
17,3.7899999618530273,3.2058024406433105
18,17.56999969482422,17.541170120239258
19,2.6600000858306885,1.4427921772003174
20,56.2599983215332,51.3621826171875
21,31.149999618530273,29.63235092163086
22,3.2300000190734863,1.6231133937835693
23,14.829999923706055,12.942607879638672
24,17.780000686645508,17.17987632751465
25,38.66999816894531,37.48955535888672
26,12.229999542236328,12.367465019226074
27,22.8700008392334,22.81218910217285
28,24.610000610351562,22.951805114746094
29,35.59000015258789,36.20921325683594
30,28.780000686645508,29.818082809448242
31,44.90999984741211,42.478912353515625
32,28.40999984741211,28.22528839111328
33,3.3499999046325684,1.974043369293213
34,17.34000015258789,16.465482711791992
35,46.68000030517578,47.33207321166992
36,23.239999771118164,23.099380493164062
37,21.290000915527344,20.46182632446289
38,6.599999904632568,5.203212261199951
39,54.119998931884766,49.74532699584961
40,41.47999954223633,41.0196533203125
41,15.40999984741211,14.594718933105469
42,28.34000015258789,27.990123748779297
43,48.5099983215332,47.048038482666016
44,26.899999618530273,25.20488739013672
45,30.18000030517578,28.44758415222168
46,13.920000076293945,13.595193862915039
47,71.33000183105469,73.2740707397461
48,15.729999542236328,15.318336486816406
49,20.489999771118164,19.205537796020508
50,26.469999313354492,25.837024688720703
51,14.760000228881836,14.123150825500488
52,41.650001525878906,38.59822082519531
53,15.220000267028809,13.850854873657227
54,41.86000061035156,41.44798278808594
55,12.149999618530273,10.62814712524414
56,15.729999542236328,14.987540245056152
57,23.389999389648438,20.99577522277832
58,7.559999942779541,3.820028781890869
59,67.7300033569336,67.91755676269531
60,4.800000190734863,4.111739635467529
61,18.860000610351562,18.342159271240234
62,29.719999313354492,27.637123107910156
63,4.989999771118164,3.9868876934051514
64,12.579999923706055,11.072211265563965
65,23.719999313354492,23.07762336730957
66,38.75,37.155094146728516
67,14.119999885559082,14.873586654663086
68,52.56999969482422,52.81742858886719
69,28.81999969482422,28.71137237548828
70,56.060001373291016,50.302032470703125
71,14.260000228881836,13.688554763793945
72,23.969999313354492,21.493125915527344
73,14.039999961853027,14.032273292541504
74,47.790000915527344,48.30278396606445
75,23.969999313354492,23.296865463256836
76,45.970001220703125,45.13418960571289
77,21.299999237060547,19.898075103759766
78,21.760000228881836,20.948036193847656
79,27.65999984741211,26.410837173461914
80,11.729999542236328,10.003973007202148
81,44.29999923706055,44.11662292480469
82,77.37000274658203,72.8316650390625
83,35.84000015258789,35.628971099853516
84,22.15999984741211,20.600624084472656
85,21.440000534057617,20.243228912353516
86,28.65999984741211,28.86831283569336
87,20.350000381469727,18.540386199951172
88,17.190000534057617,17.991943359375
89,35.34000015258789,35.40975570678711
90,16.229999542236328,15.633902549743652
91,12.680000305175781,11.683969497680664
92,31.200000762939453,31.065893173217773
93,42.95000076293945,39.5097770690918
94,34.720001220703125,34.94778060913086
95,9.8100004196167,9.137876510620117
96,29.31999969482422,28.143281936645508
97,47.709999084472656,46.36946487426758
98,24.399999618530273,21.704530715942383
99,23.350000381469727,22.154926300048828
100,44.06999969482422,42.995994567871094
101,7.440000057220459,6.197645664215088
102,24.84000015258789,25.09273910522461
103,21.649999618530273,20.73628044128418
104,38.33000183105469,34.920188903808594
105,18.489999771118164,17.783138275146484
106,23.420000076293945,22.043977737426758
107,18.229999542236328,16.913570404052734
108,32.72999954223633,31.9876708984375
109,20.75,21.880451202392578
110,22.43000030517578,22.465526580810547
111,27.100000381469727,24.935935974121094
112,51.90999984741211,48.2778205871582
113,26.84000015258789,24.9925479888916
114,57.560001373291016,55.479530334472656
115,13.569999694824219,12.234260559082031
116,17.719999313354492,16.007198333740234
117,45.040000915527344,44.98211669921875
118,15.880000114440918,13.575883865356445
119,32.77000045776367,30.051130294799805
120,14.680000305175781,13.392301559448242
121,32.220001220703125,30.60088348388672
122,21.1299991607666,20.803993225097656
123,34.04999923706055,33.473724365234375
124,37.02000045776367,35.844058990478516
125,60.900001525878906,59.23478317260742
126,52.54999923706055,57.40766525268555
127,8.119999885559082,7.196441173553467
128,36.7599983215332,36.67082214355469
129,42.90999984741211,42.125946044921875
130,46.439998626708984,45.45001220703125
131,27.670000076293945,25.4586124420166
132,17.489999771118164,16.439266204833984
133,12.039999961853027,10.89142894744873
134,33.689998626708984,31.551116943359375
135,39.959999084472656,39.58380126953125
136,27.559999465942383,25.36505126953125
137,43.470001220703125,43.050811767578125
138,12.930000305175781,11.218220710754395
139,27.8700008392334,29.947412490844727
140,23.610000610351562,21.35967445373535
141,30.1200008392334,28.574562072753906
142,17.709999084472656,16.88089370727539
143,11.029999732971191,10.24465274810791
144,29.950000762939453,29.691104888916016
145,18.790000915527344,16.499509811401367
146,36.540000915527344,34.54851150512695
147,69.69000244140625,66.66407775878906
148,30.6200008392334,29.11009979248047
149,48.68000030517578,47.23530578613281
150,37.939998626708984,38.584983825683594
151,39.56999969482422,37.75387191772461
152,13.4399995803833,11.8194580078125
153,38.36000061035156,36.00726318359375
154,30.610000610351562,29.441734313964844
155,30.1200008392334,28.423561096191406
156,45.41999816894531,42.84402084350586
157,43.79999923706055,42.105106353759766
158,3.690000057220459,3.682511568069458
159,47.790000915527344,42.758426666259766
160,37.77000045776367,38.81277084350586
161,11.369999885559082,10.47957992553711
162,37.2599983215332,35.456138610839844
163,26.350000381469727,25.301008224487305
164,25.059999465942383,23.645456314086914
165,9.609999656677246,8.38598346710205
166,26.239999771118164,25.128419876098633
167,17.989999771118164,17.17985725402832
168,46.77000045776367,45.58100891113281
169,37.290000915527344,36.71456527709961
170,5.449999809265137,3.663325548171997
171,7.019999980926514,6.3006510734558105
172,49.18000030517578,47.02190017700195
173,5.869999885559082,5.124772071838379
174,33.31999969482422,28.57279396057129
175,62.4900016784668,61.1563835144043
176,21.600000381469727,20.133163452148438
177,26.6200008392334,27.013761520385742
178,24.010000228881836,23.37087059020996
179,12.369999885559082,12.197622299194336
180,17.309999465942383,16.528284072875977
181,42.2599983215332,39.221519470214844
182,77.76000213623047,72.41863250732422
183,21.829999923706055,21.79914093017578
184,32.540000915527344,32.959930419921875
185,9.75,9.093975067138672
186,4.230000019073486,2.7870094776153564
187,41.790000915527344,40.05698013305664
188,22.600000381469727,22.397741317749023
189,27.649999618530273,27.352331161499023
190,44.540000915527344,39.60346984863281
191,17.530000686645508,16.82086944580078
192,14.260000228881836,12.92723274230957
193,7.420000076293945,6.319514274597168
194,36.36000061035156,35.11643600463867
195,62.77000045776367,65.40896606445312
196,34.119998931884766,32.154720306396484
197,3.569999933242798,2.4549336433410645
198,34.20000076293945,31.500347137451172
199,21.6200008392334,18.849048614501953
200,37.209999084472656,37.669471740722656
201,24.649999618530273,22.854816436767578
